date,node_id,one_hop_signed_spillover,own_news_shock,label_fwd_abret_5d
2024-01-18,N003,0.0,-0.00766,-0.0003266812308205571
2024-01-18,N004,0.0,0.0,0.00029440739310471393
2024-01-18,N005,0.0,0.0,-0.0005126966544450881
2024-01-18,N006,0.0,0.0,-0.0014374417461219219
2024-01-18,N007,-0.24905,0.16261,0.00018803444472745604
2024-01-18,N008,0.0,0.0,0.0004579087485551709
2024-01-18,N009,0.0,0.0,-0.001203605555754029
2024-01-18,N010,0.0,0.0,-0.0018736288270660474
2024-01-18,N011,0.0,0.0,-0.0005297249017599617
2024-01-18,N012,0.0,0.0,0.001320436557433225
2024-01-18,N013,0.0,0.0,-0.0005335295364833095
2024-01-18,N014,0.0,0.0,-0.0001652711786293882
2024-01-18,N015,0.0,0.0,-0.0014888672210990996
2024-01-18,N016,0.0,0.0,0.00022975830729873503
2024-01-18,N017,0.0,0.0,-0.0009637435893436166
2024-01-18,N018,0.0,0.0,-0.0012884154108479748
2024-01-18,N019,0.0,0.0,0.00080742621455863
2024-01-18,N020,0.0,0.0,-0.0009617058423721265
2024-01-18,N021,0.0,-0.24905,0.000923845154585622
2024-01-18,N022,0.0,0.0,0.0010879497424994538
2024-01-18,N023,0.0,0.0,7.215533514660282e-05
2024-01-18,N024,0.0,0.0,-0.0004978666600928932
2024-01-18,N025,0.0,0.0,0.00039818757763150837
2024-01-18,N026,0.0,0.0,0.0011966278371958261
2024-01-18,N027,0.0,0.0,-0.0009148452759621732
2024-01-18,N028,0.15495,0.0,1.1600187054425183e-05
2024-01-18,N029,0.0,0.0,-0.00023418400874653425
2024-01-18,N030,0.0,0.0,-6.203692900596023e-05
2024-01-18,N031,0.0,0.0,-0.001044401407945393
2024-01-18,N032,0.0,0.0,-0.002628414614511537
2024-01-18,N033,0.0,0.0,-0.0005549940936814642
2024-01-18,N034,0.0,0.0,0.00011943694849156568
2024-01-18,N035,0.0,0.0,-0.0003830767579813402
2024-01-18,N036,0.0,0.0,-0.00028038597258192425
2024-01-18,N037,0.0,0.0,-0.0008185029032695128
2024-01-18,N038,0.0,0.0,-8.680826453804662e-05
2024-01-18,N039,0.0,0.0,0.0021393944373420968
2024-01-19,N000,0.03954,0.0,-0.0002829880362838314
2024-01-19,N001,0.0,0.0,-0.0007657195422948169
2024-01-19,N002,0.0,0.0,-0.0015707274001366682
2024-01-19,N003,0.0,0.0,0.0004561809113910199
2024-01-19,N004,0.0,0.0,0.00021846569356790628
2024-01-19,N005,0.0,0.0,-0.00013156103951760304
2024-01-19,N006,0.0,0.1098,-0.000428698712880968
2024-01-19,N007,0.0,0.0,0.0006757111456756642
2024-01-19,N008,0.0,0.0,-0.0006150476368285177
2024-01-19,N009,0.0,0.0,0.0007898042864412043
2024-01-19,N010,0.0,0.0,0.000830266332830064
2024-01-19,N011,-0.19354,0.0,-0.0004628428725445572
2024-01-19,N012,0.1098,0.0,0.0005163679863641053
2024-01-19,N013,0.0,0.0,0.001551281857668556
2024-01-19,N014,0.0,0.0,0.0007521521870950656
2024-01-19,N015,0.03954,0.0,0.000903964307539798
2024-01-19,N016,0.0,0.0,9.822683321122787e-05
2024-01-19,N017,0.1098,0.0,-0.0003013784585214273
2024-01-19,N018,0.0,-0.19354,0.00010387341839973773
2024-01-19,N019,0.0,0.0,-0.0014639467668104708
2024-01-19,N020,0.0,0.0,-0.00023479113780176762
2024-01-19,N021,0.0,0.0,-0.0019928926137662583
2024-01-19,N022,0.0,0.0,0.002393271991082258
2024-01-19,N023,0.0,0.0,0.0009142393972559514
2024-01-19,N024,0.0,0.0,0.0007587074248709207
2024-01-19,N025,0.0,0.0,0.002188584479307978
2024-01-19,N026,0.0,0.0,-0.0002653661636056539
2024-01-19,N027,0.0,0.0,7.999854334540883e-05
2024-01-19,N028,0.0,0.0,0.00024135622705550005
2024-01-19,N029,0.0,0.03954,-7.606130973998063e-05
2024-01-19,N030,0.0,0.0,0.0007769866624019215
2024-01-19,N031,0.0,0.0,-0.0003410119842111207
2024-01-19,N032,0.0,0.0,-0.0009667526801902998
2024-01-19,N033,0.0,0.0,0.0007689321501681788
2024-01-19,N034,0.0,0.0,-0.0006034397148812672
2024-01-19,N035,0.0,0.0,0.00040933548893632256
2024-01-19,N036,0.0,0.0,0.0002996721607238455
2024-01-19,N037,0.0,0.0,0.0005161792882316536
2024-01-19,N038,0.03954,0.0,0.0010551908872985078
2024-01-19,N039,0.0,0.0,-0.0018404782536600996
2024-01-22,N000,0.0,0.0,0.0004327535934397517
2024-01-22,N001,0.0,0.0,0.0004957050077642434
2024-01-22,N002,0.0,0.0,-0.0009448400343780311
2024-01-22,N003,0.0,0.0,0.0001689517886524659
2024-01-22,N004,0.27221,0.0,0.00020881721260229333
2024-01-22,N005,0.0,0.0,-0.000252928035121081
2024-01-22,N006,0.0,0.0,0.00013965086676831736
2024-01-22,N007,-0.19246,0.0,-4.051085994953606e-05
2024-01-22,N008,0.0,0.0,-0.002571704137318896
2024-01-22,N009,0.0,0.0,9.565965909610452e-05
2024-01-22,N010,0.0,0.0,0.0006295503593786352
2024-01-22,N011,0.0,0.0,7.433564360187978e-05
2024-01-22,N012,0.0,0.0,-0.0004373986235383966
2024-01-22,N013,0.0,0.15276,-0.0008369992220804448
2024-01-22,N014,0.0,0.0,-0.0020085010164872254
2024-01-22,N015,0.0,0.0,0.00018097516040922225
2024-01-22,N016,0.0,0.0,0.0022159869520218776
2024-01-22,N017,0.0,0.0,-0.0005565310414026365
2024-01-22,N018,0.0,0.0,-0.0007558738898265102
2024-01-22,N019,0.0,0.0,-0.0004669209275724333
2024-01-22,N020,0.0,0.0,0.0021072913918221505
2024-01-22,N021,0.0,0.0,0.0015031445495152847
2024-01-22,N022,0.0,0.0,0.0002269341459445365
2024-01-22,N023,0.0,0.0,0.0010359727299619897
2024-01-22,N024,0.11945,0.0,-0.0015722341429028038
2024-01-22,N025,0.0,0.0,0.0011324790554102745
2024-01-22,N026,0.0,0.0,0.0013663727865252644
2024-01-22,N027,0.0,0.0,0.0007552242502825772
2024-01-22,N028,0.0,0.0,0.0005557721501136919
2024-01-22,N029,0.0,0.0,-0.00022755838243514558
2024-01-22,N030,0.0,0.0,-0.0015049757350804574
2024-01-22,N031,0.0,0.0,-0.0003303242951753534
2024-01-22,N032,0.15276,0.0,0.0027117973485630263
2024-01-22,N033,0.0,0.0,-0.0016077879022484381
2024-01-22,N034,0.0,0.0,-0.0005031135646213799
2024-01-22,N035,0.0,0.11945,0.000606448405158449
2024-01-22,N036,0.0,0.0,-0.0009929673681687064
2024-01-22,N037,0.0,0.0,-0.0007322529659855381
2024-01-22,N038,0.0,-0.19246,-0.0037029210870415693
2024-01-22,N039,0.0,0.0,-0.0009872582638508652
2024-01-23,N000,0.0,0.0,0.0016875897230649146
2024-01-23,N001,0.0,0.0,0.0017666778446408498
2024-01-23,N002,0.0,0.0,-0.0010712853960720672
2024-01-23,N003,0.0,0.0,0.0012470109444536444
2024-01-23,N004,0.04611,0.0,-0.00025612745524242507
2024-01-23,N005,0.0,0.0,0.0007544641213464689
2024-01-23,N006,0.0,-0.13931,-0.0013990433707156173
2024-01-23,N007,0.0,-0.23387,-0.0005402778033707488
2024-01-23,N008,0.0,0.0,0.0004873430485019452
2024-01-23,N009,0.0,0.0,-3.303537700934855e-05
2024-01-23,N010,0.0,0.0,-0.0016354724741590354
2024-01-23,N011,0.0,0.0,-0.0012384810778989935
2024-01-23,N012,-0.13931,0.0,0.0004849605595908526
2024-01-23,N013,0.0,0.0,0.0020432581091357513
2024-01-23,N014,0.0,0.0,-0.00046849489508769604
2024-01-23,N015,0.0,0.0,-0.0005298287019927245
2024-01-23,N016,0.0,0.0,-0.0006594275166749127
2024-01-23,N017,-0.13931,0.0,-0.00040127423308618075
2024-01-23,N018,0.0,0.0,0.0007835498838718714
2024-01-23,N019,0.0,0.0,-0.00020568052964264978
2024-01-23,N020,0.0,0.0,-0.002024126431526127
2024-01-23,N021,0.0,0.0,0.0009669669992440054
2024-01-23,N022,0.0,0.0,3.0034476349294462e-05
2024-01-23,N023,0.0,0.0,-0.0003072565471654465
2024-01-23,N024,0.04611,0.0,-4.041560156443458e-06
2024-01-23,N025,0.0,0.0,-4.2106102054185455e-05
2024-01-23,N026,0.0,0.0,-0.0014488231327727773
2024-01-23,N027,0.0,0.0,0.0003390617603123085
2024-01-23,N028,-0.23387,0.0,0.002115516730478415
2024-01-23,N029,0.0,0.0,-0.0004415543727906472
2024-01-23,N030,0.0,0.0,-0.0014696265721833234
2024-01-23,N031,0.0,0.0,0.0009151255905783086
2024-01-23,N032,0.0,0.0,0.00039455775478367797
2024-01-23,N033,0.0,0.0,-0.0006956281901869708
2024-01-23,N034,0.0,0.0,0.0002849852070204753
2024-01-23,N035,0.0,0.04611,-0.00021053441887304762
2024-01-23,N036,0.0,0.0,-4.507265504653219e-05
2024-01-23,N037,0.0,0.0,0.0015285285409660353
2024-01-23,N038,0.0,0.0,-0.00022584623444979533
2024-01-23,N039,0.0,0.0,-0.0017410606092271533
2024-01-24,N000,-0.16299,0.0,-0.0008776407144258293
2024-01-24,N001,-0.14132,0.0,0.0012153186109380002
2024-01-24,N002,0.0,0.0,-0.0014517848632678502
2024-01-24,N003,0.0,0.0,0.0003207587553927663
2024-01-24,N004,0.0,0.0,-0.0002238579124386223
2024-01-24,N005,-0.13906,0.0,0.0005472652516829506
2024-01-24,N006,0.0,0.0,6.734906627303079e-05
2024-01-24,N007,0.0,0.0,0.001397173934101034
2024-01-24,N008,0.0,0.07745,-0.00014024003306115998
2024-01-24,N009,0.10218,0.0,0.0004000891535789182
2024-01-24,N010,-0.00154,0.0,0.0008113982632004248
2024-01-24,N011,0.0,0.0,-0.001063913423752188
2024-01-24,N012,0.0,-0.00154,-0.0011786745506237916
2024-01-24,N013,0.0,0.0,0.000991157422168318
2024-01-24,N014,0.0,-0.13906,-0.0012089814697281657
2024-01-24,N015,-0.16299,0.0,0.000173136205449045
2024-01-24,N016,-0.11233999999999998,0.0,-0.00021434851435699707
2024-01-24,N017,-0.18979,0.0,0.0005355270767971193
2024-01-24,N018,0.0,0.0,-0.0002019619242466542
2024-01-24,N019,0.0,0.0,-8.860792754557806e-05
2024-01-24,N020,0.0,0.0,0.0008499927681797992
2024-01-24,N021,0.0,0.0,0.0013417905539726707
2024-01-24,N022,-0.13906,0.10218,-0.003038064238025903
2024-01-24,N023,0.0,0.0,0.002071123100315959
2024-01-24,N024,0.0,0.0,0.0009848896216052632
2024-01-24,N025,0.0,0.0,-2.9343223548692416e-05
2024-01-24,N026,0.0,-0.18979,0.00021468914419301037
2024-01-24,N027,0.0,0.0,-0.002524199149889667
2024-01-24,N028,0.0,-0.14132,0.0003232907392907271
2024-01-24,N029,0.0,-0.16299,0.0003164915675478319
2024-01-24,N030,0.07745,0.0,-0.001435413579197626
2024-01-24,N031,0.0,0.0,4.055176533727603e-05
2024-01-24,N032,0.0,0.0,0.0010158125934169172
2024-01-24,N033,0.0,0.0,0.00060855905610533
2024-01-24,N034,0.0,0.0,0.0009138107831651457
2024-01-24,N035,0.0,0.0,0.00015353048726852894
2024-01-24,N036,-0.08760999999999998,0.0,-0.0018539574816738651
2024-01-24,N037,0.0,0.0,-0.0004663641980527292
2024-01-24,N038,-0.30430999999999997,0.0,-0.0008331982039662347
2024-01-24,N039,0.0,0.0,0.0008305285238072545
2024-01-25,N000,0.31931,0.0,0.0018910033427021037
2024-01-25,N001,0.0,0.0,0.0009222010577925272
2024-01-25,N002,0.0,0.0,-0.00033067253879910555
2024-01-25,N003,0.0,0.0,0.000914875449340345
2024-01-25,N004,0.0,0.0,0.0008145507554329828
2024-01-25,N005,0.20736,0.0,0.0008667723096577582
2024-01-25,N006,0.0,0.0,0.00024033969217845597
2024-01-25,N007,-0.11597,0.0,-0.0024681523041704154
2024-01-25,N008,0.0,-0.0737,-0.0013359483589371823
2024-01-25,N009,0.0,0.11195,-0.0005147395070028638
2024-01-25,N010,-0.11597,0.0,0.0001994615932730983
2024-01-25,N011,-0.06698,-0.11597,-0.0009135882454342106
2024-01-25,N012,0.0,0.0,-9.595257239240422e-05
2024-01-25,N013,0.0,0.0,-9.328335247933594e-05
2024-01-25,N014,0.0,0.0,0.0001122973487002367
2024-01-25,N015,0.20736,0.0,0.0024769421762128644
2024-01-25,N016,0.23266000000000003,0.0,0.0007631353151989406
2024-01-25,N017,0.30636,0.0,0.0001841967252710602
2024-01-25,N018,0.0,-0.06698,-0.0003598818258799245
2024-01-25,N019,-0.10863,0.0,-0.00028245060110960443
2024-01-25,N020,0.0,0.0,6.170562975652817e-05
2024-01-25,N021,0.0,0.0,0.0016003241261581611
2024-01-25,N022,0.0,0.0,-0.0005375884679107984
2024-01-25,N023,0.0,-0.22058,0.0006881454317937863
2024-01-25,N024,0.0,0.0,-0.0017618270296363705
2024-01-25,N025,0.0,0.0,0.0011095402921147933
2024-01-25,N026,0.0,0.30636,-0.0005550311521949843
2024-01-25,N027,0.0,0.0,-0.00017853106031075907
2024-01-25,N028,0.0,0.0,0.0009311271859788683
2024-01-25,N029,0.0,0.0,-0.0015215600000697766
2024-01-25,N030,-0.0737,0.0,-0.002084438159334815
2024-01-25,N031,0.11195,0.0,0.0015949918144294046
2024-01-25,N032,0.0,0.0,0.00047566504009555557
2024-01-25,N033,0.0,0.0,0.0019640426186190454
2024-01-25,N034,0.0,0.0,-0.0003314447676112963
2024-01-25,N035,0.0,0.0,0.00010229423928808631
2024-01-25,N036,0.30636,0.20736,0.002234139943654955
2024-01-25,N037,0.0,0.0,-0.0014480569223637135
2024-01-25,N038,0.0,0.0,-0.0014854425242007941
2024-01-25,N039,0.0,0.0,0.0005847345167540221
2024-01-26,N000,0.16619,0.0,0.0012019392916362123
2024-01-26,N001,0.0,0.0,0.003482649643607592
2024-01-26,N002,0.0,-0.08462,-4.14886259377678e-05
2024-01-26,N003,0.0,0.0,-0.0002158038931271363
2024-01-26,N004,-0.09901,0.0,-0.0006125851578869044
2024-01-26,N005,0.16619,0.05028,0.00206553867322015
2024-01-26,N006,0.0,0.0,0.00015161483071689027
2024-01-26,N007,-0.03434,0.0,-0.0007096052194335263
2024-01-26,N008,0.0,0.0,-0.0009510133225635686
2024-01-26,N009,0.0,0.0,0.00018851257437048612
2024-01-26,N010,0.0,0.0,-0.00033390767012109207
2024-01-26,N011,0.0,0.0,0.00027748735468265785
2024-01-26,N012,0.0,0.0,-0.0016827435934958083
2024-01-26,N013,0.0,0.0,0.000781443704226215
2024-01-26,N014,0.0,0.0,-0.0005536104773414926
2024-01-26,N015,0.21647,0.0,0.0018043410700057747
2024-01-26,N016,0.05028,0.0,0.0015494549292384872
2024-01-26,N017,0.0,0.0,0.0012295763305547873
2024-01-26,N018,0.0,0.0,-0.0014671245417114957
2024-01-26,N019,0.0,0.0,-0.0002793758567950658
2024-01-26,N020,0.0,0.0,0.00022660383325806335
2024-01-26,N021,0.0,0.0,0.0009031318556166232
2024-01-26,N022,0.0,0.0,-0.0002384693992052563
2024-01-26,N023,0.0,0.0,-5.282344161552465e-05
2024-01-26,N024,-0.09901,0.0,-0.0024983498257101708
2024-01-26,N025,0.0,0.0,0.0006813189449065044
2024-01-26,N026,0.0,0.0,0.0003670256618216832
2024-01-26,N027,0.0,0.0,0.0005646280197767354
2024-01-26,N028,0.0,0.0,0.0006335545969936946
2024-01-26,N029,0.0,0.0,0.0018383737973921722
2024-01-26,N030,0.0,0.0,-0.0005572136111401812
2024-01-26,N031,0.0,0.0,-0.0004893065825881078
2024-01-26,N032,0.0,0.0,-6.449901564923026e-05
2024-01-26,N033,0.0,0.0,-0.0004250957366768217
2024-01-26,N034,0.0,0.0,0.00021590075668753733
2024-01-26,N035,0.0,-0.09901,-0.0015517863128286906
2024-01-26,N036,0.0,0.16619,0.0009291712042314094
2024-01-26,N037,0.0,0.0,-0.00029072193482947286
2024-01-26,N038,0.0,0.0,-0.0008990984636639207
2024-01-26,N039,0.0,0.0,0.001174097119333991
2024-01-29,N000,0.0,0.0,0.0005106405814875791
2024-01-29,N001,0.05864,0.10865,-0.0008984666007887977
2024-01-29,N002,0.05864,0.0,0.000731395168765703
2024-01-29,N003,-0.00343,0.1357,-0.000328396241985015
2024-01-29,N004,-0.18672,0.0,0.00043884410450471486
2024-01-29,N005,0.0,0.0,-0.0011051567578050279
2024-01-29,N006,0.25273,0.0,0.002151155934774405
2024-01-29,N007,0.0,0.0,0.00016791469890857356
2024-01-29,N008,0.0,0.0,0.0006009122364923903
2024-01-29,N009,0.0,0.0,-0.0014120371012739188
2024-01-29,N010,0.0,-0.00343,-0.0020923270348422907
2024-01-29,N011,0.0,0.0,-0.0009521746779139912
2024-01-29,N012,0.0,0.0,0.00017688716451872726
2024-01-29,N013,0.0,0.0,-0.0006252958299044723
2024-01-29,N014,0.0,0.0,0.0007073825998365713
2024-01-29,N015,0.0,0.0,0.0010517480520243869
2024-01-29,N016,0.10865,0.0,-7.929680635273829e-05
2024-01-29,N017,-0.2735,0.0,-0.0008375860988075919
2024-01-29,N018,0.0,0.0,0.001222295950385424
2024-01-29,N019,0.0,0.0,-0.00037045148909380023
2024-01-29,N020,0.0,0.0,0.00041701438554517543
2024-01-29,N021,0.0,0.0,0.00018731017541156176
2024-01-29,N022,0.0,0.0,0.00039934915839512787
2024-01-29,N023,0.0,0.0,9.41957860311374e-05
2024-01-29,N024,-0.18672,0.0,-0.00044352866374368995
2024-01-29,N025,0.0,0.05864,-0.00025901600841677025
2024-01-29,N026,0.0,0.0,-0.0014540626287501762
2024-01-29,N027,0.0,0.0,-0.00048168374662047514
2024-01-29,N028,0.39186,0.0,0.002237643266454776
2024-01-29,N029,0.0,0.0,-0.0011614291857492856
2024-01-29,N030,0.25616,0.0,0.0008794268172783942
2024-01-29,N031,0.0,-0.2735,0.0020651978990654176
2024-01-29,N032,0.0,0.0,-0.0006884588240029077
2024-01-29,N033,0.0,0.0,0.00038512815776516084
2024-01-29,N034,0.0,0.0,-0.0009366526798779245
2024-01-29,N035,0.0,-0.18672,-0.0009041139788046382
2024-01-29,N036,0.0,0.0,-0.0025328176051898125
2024-01-29,N037,0.0,0.0,8.60154643853119e-06
2024-01-29,N038,0.0,0.0,0.001911341118904103
2024-01-29,N039,0.0,0.25616,0.0018932906250056227
2024-01-30,N000,0.0,0.12909,-0.001552462352659142
2024-01-30,N001,0.0,0.0,0.0007708830954151798
2024-01-30,N002,0.0,0.0,-0.0010278605931124962
2024-01-30,N003,0.0,0.0,-0.0011986025652100571
2024-01-30,N004,0.12909,0.0,0.0002495644475170914
2024-01-30,N005,0.0,0.0,0.0003948604102254679
2024-01-30,N006,0.0,0.0,0.0016677247063194242
2024-01-30,N007,0.0,-0.10188,-0.0003126834990501675
2024-01-30,N008,0.0,0.0,0.0016478725021479791
2024-01-30,N009,0.0,0.0,-0.00037925389200383464
2024-01-30,N010,0.0,0.0,0.000311646764871866
2024-01-30,N011,0.0,0.0,-0.0002929259035891066
2024-01-30,N012,0.0,0.0,0.0008815605113883082
2024-01-30,N013,0.0,0.0,-0.00025188560267891115
2024-01-30,N014,0.0,0.0,0.000298719899516744
2024-01-30,N015,0.0,0.0,5.540768744270225e-05
2024-01-30,N016,0.0,0.0,0.00018320227629007154
2024-01-30,N017,0.0,0.0,0.0005230362077208549
2024-01-30,N018,0.0,0.0,-0.00030203014483766113
2024-01-30,N019,0.14226,0.0,0.002397229595529692
2024-01-30,N020,0.0,0.0,-0.0010022680541360359
2024-01-30,N021,0.0,0.0,-0.0010107468784467577
2024-01-30,N022,0.0,0.0,-2.4429947175448787e-05
2024-01-30,N023,0.0,0.14226,-0.0012781990183893509
2024-01-30,N024,0.0,0.0,0.0011633052600281484
2024-01-30,N025,0.0,0.0,-0.001852376397962746
2024-01-30,N026,0.0,0.0,0.00021245859983200357
2024-01-30,N027,0.0,0.0,0.0011312253968072934
2024-01-30,N028,-0.10188,0.0,0.00015100177373926043
2024-01-30,N029,0.0,0.0,-0.0012726709380783486
2024-01-30,N030,0.0,0.0,0.00021133547493561102
2024-01-30,N031,0.0,0.0,-0.0007289926253235139
2024-01-30,N032,0.0,0.0,1.7200102538164382e-05
2024-01-30,N033,0.0,0.0,0.0015413778105419732
2024-01-30,N034,0.0,0.0,-1.0523212160228429e-05
2024-01-30,N035,0.0,0.0,0.0013448540099148575
2024-01-30,N036,0.0,0.0,-0.0015180655645982096
2024-01-30,N037,0.0,0.0,0.0012953705779888433
2024-01-30,N038,0.0,0.0,-0.0006572318670504359
2024-01-30,N039,0.0,0.0,4.7292896011611255e-05
2024-01-31,N000,0.0,0.0,0.00036465897877008355
2024-01-31,N001,0.0,0.0,-0.002343006804534835
2024-01-31,N002,-0.03588,0.0,-0.001201829389149041
2024-01-31,N003,0.0,0.12002,0.001331923492572591
2024-01-31,N004,-0.11,0.0,0.001019531212202752
2024-01-31,N005,0.0,0.0,-0.001284836796480096
2024-01-31,N006,0.0,0.0,-0.0008526661808815536
2024-01-31,N007,-0.11,0.0,0.0002684955097916261
2024-01-31,N008,0.0,0.0,-0.0016937302446356135
2024-01-31,N009,0.0,0.0,-0.001465155114728586
2024-01-31,N010,0.0,0.0,-0.0013091445792363498
2024-01-31,N011,0.0,0.0,0.0021064370024292253
2024-01-31,N012,0.0,0.0,0.0002476099644562182
2024-01-31,N013,0.0,0.0,0.00026828198996940017
2024-01-31,N014,0.0,0.0,0.0003239449886992862
2024-01-31,N015,0.0,0.0,0.0009426888267037495
2024-01-31,N016,0.0,0.0,-0.0001685737812001539
2024-01-31,N017,0.0,0.0,2.9525493238022694e-05
2024-01-31,N018,0.0,0.0,0.0007707861913920542
2024-01-31,N019,0.0,0.0,-0.0005455791866349506
2024-01-31,N020,0.0,0.0,0.0019349261920794736
2024-01-31,N021,-0.03588,0.0,0.0014351306661139237
2024-01-31,N022,0.0,0.0,-0.0014906122300887461
2024-01-31,N023,0.0,0.0,0.0006278850490948002
2024-01-31,N024,0.0,0.0,-0.001894324181311619
2024-01-31,N025,0.0,0.0,-0.000308831618056537
2024-01-31,N026,0.0,0.0,0.001402921922545175
2024-01-31,N027,0.0,0.0,0.0009381221390125415
2024-01-31,N028,0.12002,0.0,0.00295671559875242
2024-01-31,N029,0.0,0.0,-0.00034150304239966467
2024-01-31,N030,0.0,-0.03588,-0.00028975205379675123
2024-01-31,N031,0.0,0.0,0.0010682822064707266
2024-01-31,N032,0.0,0.0,0.001104786884673624
2024-01-31,N033,0.0,0.0,0.00025666321514473885
2024-01-31,N034,0.0,0.0,0.00011569188774488926
2024-01-31,N035,0.0,0.0,-0.0005998898184876575
2024-01-31,N036,0.0,0.0,-0.0014952046005371224
2024-01-31,N037,0.0,-0.11,-0.0002707479844008457
2024-01-31,N038,0.0,0.0,-0.0013978342620647466
2024-01-31,N039,0.0,0.0,0.00012666856715112552
2024-02-01,N000,0.0,0.0,-0.00018283437252551984
2024-02-01,N001,0.22955,0.0,0.0011708466356266847
2024-02-01,N002,0.0,0.0,0.0010534302765757577
2024-02-01,N003,0.0,0.0,0.0014075989438362272
2024-02-01,N004,0.0,0.0,0.0003893958631844773
2024-02-01,N005,-0.05521,0.0,-0.0009401514415821951
2024-02-01,N006,0.0,0.0,-0.0005383437277690993
2024-02-01,N007,0.0,0.0,-0.00022557203120054906
2024-02-01,N008,0.03396,0.0,0.0018883862557130613
2024-02-01,N009,0.0,0.0,-0.0017463981483221867
2024-02-01,N010,0.0,0.0,0.0009574631697563998
2024-02-01,N011,0.0,0.0,0.0002119605449492299
2024-02-01,N012,0.0,0.0,-0.00022690934213734845
2024-02-01,N013,0.0,0.0,0.001000368872752181
2024-02-01,N014,0.0,-0.05521,0.000508435457521288
2024-02-01,N015,0.0,0.0,-0.0009571013128350951
2024-02-01,N016,0.0,0.0,-0.001828610124520727
2024-02-01,N017,0.0,0.0,0.0003201741450436297
2024-02-01,N018,0.0,0.0,0.0005583276445149863
2024-02-01,N019,0.0,0.0,0.000692262339342649
2024-02-01,N020,0.0,0.0,2.8685002845389845e-05
2024-02-01,N021,0.0,0.0,-0.00028433690808203567
2024-02-01,N022,-0.05521,0.0,-0.0004400880006179825
2024-02-01,N023,0.0,0.0,0.0011883800167916622
2024-02-01,N024,0.0,0.0,-0.0017187766930053703
2024-02-01,N025,0.0,0.0,0.001886031778149448
2024-02-01,N026,0.0,0.0,-0.0003219737109450275
2024-02-01,N027,0.0,-0.00509,0.001104043010054489
2024-02-01,N028,0.0,0.22955,0.0001450243030826431
2024-02-01,N029,0.03396,0.0,-0.0007308498609672564
2024-02-01,N030,-0.00509,0.0,0.00041441626983413943
2024-02-01,N031,0.0,0.0,-0.0006607763843414121
2024-02-01,N032,0.03396,0.0,0.0009166342728663152
2024-02-01,N033,0.0,0.0,-0.0009000395970648422
2024-02-01,N034,0.0,0.03396,-0.0007424812817909403
2024-02-01,N035,0.0,0.0,-0.0024039520006348745
2024-02-01,N036,0.0,0.0,0.0003342773577360604
2024-02-01,N037,0.0,0.0,0.0002274721967434141
2024-02-01,N038,0.22955,0.0,-0.0001356424556067182
2024-02-01,N039,0.0,0.0,-0.0005362911639998065
2024-02-02,N000,0.0,-0.00816,-0.00030978236656426146
2024-02-02,N001,0.0,0.0,0.0009161242424897872
2024-02-02,N002,0.0,0.0,0.00014869298614030924
2024-02-02,N003,0.0,0.0,-0.00013455858983870257
2024-02-02,N004,-0.00816,0.0,0.00018914686051474107
2024-02-02,N005,0.0,0.0,-0.0016986664542927785
2024-02-02,N006,0.0,0.02042,0.0015965999773093124
2024-02-02,N007,0.0,0.0,0.0013239574046184015
2024-02-02,N008,0.0,0.0,0.001545849745417426
2024-02-02,N009,0.0,0.0,0.00041938496015973944
2024-02-02,N010,0.0,0.0,-0.0001565166384658997
2024-02-02,N011,0.0,0.0,-0.001904393256942851
2024-02-02,N012,0.02042,0.0,0.0016934302537396173
2024-02-02,N013,0.0,0.0,0.00012213926052008977
2024-02-02,N014,0.0,0.0,0.0005692454349930836
2024-02-02,N015,-0.11604,0.0,-0.0009658843041335488
2024-02-02,N016,0.0,-0.11604,-0.00010005711137618797
2024-02-02,N017,0.02042,0.0,0.00046702398856703406
2024-02-02,N018,0.0,0.0,0.0013449930830518
2024-02-02,N019,0.0,0.0,-0.0013338795870228442
2024-02-02,N020,0.0,0.0,-0.0011346771514014345
2024-02-02,N021,0.0,0.0,0.000491899896897555
2024-02-02,N022,0.0,0.0,0.0001691394180221806
2024-02-02,N023,0.0,0.0,-0.001522030884659849
2024-02-02,N024,0.0,0.0,-0.0015284468073765711
2024-02-02,N025,0.0,0.0,0.0019776951228115775
2024-02-02,N026,0.0,0.0,0.000603842651937258
2024-02-02,N027,0.0,0.0,-6.093718593886749e-05
2024-02-02,N028,0.0,0.0,-0.0010864029552328047
2024-02-02,N029,0.0,0.0,0.00020159536856654024
2024-02-02,N030,-0.11604,0.0,-0.0013853503999786555
2024-02-02,N031,0.0,0.0,0.0009205236559836005
2024-02-02,N032,0.0,0.0,0.00206189039103009
2024-02-02,N033,0.0,0.0,0.0004383669759345664
2024-02-02,N034,0.0,0.0,0.0013593278763103928
2024-02-02,N035,0.0,0.0,0.000461553443144013
2024-02-02,N036,0.0,0.0,-0.00019775512782201142
2024-02-02,N037,-0.11604,0.0,-0.0035353533155790106
2024-02-02,N038,0.0,0.0,-0.00022688334558676267
2024-02-02,N039,0.0,0.0,1.7948106619046493e-05
2024-02-05,N000,0.0,0.0,1.6722903267768172e-05
2024-02-05,N001,0.0,0.0,0.0012232470604471657
2024-02-05,N002,0.1469,0.0,6.185146774842303e-06
2024-02-05,N003,0.0,0.0,-0.0018431117898745364
2024-02-05,N004,0.0,0.0,-0.00014099607376627396
2024-02-05,N005,0.0,0.0,0.0005085251977826358
